Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#15 Noah Williamson,#22 Aiden Sherrell,#31 Jack Fagan,#32 Jacob Martin,#34 Collins Onyejiaka,#4 Davion Hannah,#5 Amari Allen,#6 London Jemison,#7 Taylor Bol Bowen,#95 Houston Mallette,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Balance),3FG (Contest),3FG (Footwork),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ACTION,ATO Plays,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,COVERAGE,DEFENSIVE LABELS,FT BELOW,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_11_03 ALABAMA VS NORTH DAKOTA,4711.970724,11,Defense Rebound Opportunities,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4937.189191,11,Defense Rebound Opportunities,42,,Def -,,,,,,Def +,Def +,Def -,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5031.256067,11,Defense Rebound Opportunities,43,,Def -,,,,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5470.953848,11,Defense Rebound Opportunities,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5496.749213,11,Defense Rebound Opportunities,45,Def -,,Def -,,,,Def +,"Def -, Given Up",,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5501.983572,11,Defense Rebound Opportunities,46,"Def -, Given Up",,Def -,,,,Def +,Def -,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5511.453787,11,Defense Rebound Opportunities,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5530.91355,11,Defense Rebound Opportunities,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5574.381166,11,Defense Rebound Opportunities,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5604.903846,11,Defense Rebound Opportunities,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5807.988848,11,Defense Rebound Opportunities,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5888.341756,11,Defense Rebound Opportunities,52,Def +,,,,,Def +,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5915.52015,11,Defense Rebound Opportunities,53,,,,,,Def -,Def +,,Def +,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6009.913017,11,Defense Rebound Opportunities,54,,,,,,,Def -,,Def -,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6039.705162,11,Defense Rebound Opportunities,55,Def +,,,,,Def +,,,Def +,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6261.368019,11,Defense Rebound Opportunities,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6525.87373,11,Defense Rebound Opportunities,57,,"Def -, Given Up",,,,,Def +,Def +,Def -,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6641.253636,11,Defense Rebound Opportunities,58,,,,,,,Def -,Def -,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6755.088012,11,Defense Rebound Opportunities,59,,,,,,,Def +,Def +,Def +,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6784.01517,11,Defense Rebound Opportunities,60,,,,,,Def +,Def +,Def +,Def +,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6973.024744,11,Defense Rebound Opportunities,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,7077.852223,11,Defense Rebound Opportunities,62,,,,Def +,Def -,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,260.0657778,5,PnR,1,,,SD -,,,,,,,Low +,CW -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,309.5188685,5,PnR,2,Gap +,,,,,,,Gap -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,327.4551316,5,PnR,3,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,349.6651188,5,PnR,4,"BH, Adv +",,"Adv -, Screener",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,391.2235424,5,PnR,5,CW +,,SD +,,,,,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,422.9790569,5,PnR,6,Gap +,,SD +,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,433.5069315,5,PnR,7,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,452.1365373,5,PnR,8,,,SD +,,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,458.0195728,5,PnR,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,479.468375,5,PnR,10,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,503.7765703,5,PnR,11,Gap -,,SD -,,,,,Low +,,,CW -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,573.7987527,5,PnR,12,Gap +,CW +,,,,,SD +,Low +,Gap +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,832.3290075,5,PnR,13,CW -,SD +,,,,,,,Gap +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,837.7347019,5,PnR,14,Gap +,SD -,,,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,867.1354375,5,PnR,15,"BH, Adv +","Adv +, Screener",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,887.5807545,5,PnR,16,,SD +,,,,,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,906.9857745,5,PnR,17,"BH, Adv -",,,,,,"Screener, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,912.3296794,5,PnR,18,"BH, Adv -","Screener, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,952.3192999,5,PnR,19,,,SD +,,,,,CW +,,,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,959.5170571,5,PnR,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,977.2896349,5,PnR,21,,,,,,,,,,"Screener, Adv +","BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,980.1039102,5,PnR,22,,,"Screener, Adv +",,,,,,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1025.677829,5,PnR,23,,,,,,,,CW -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1044.660398,5,PnR,24,,,"Screener, Adv +",,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1075.36939,5,PnR,25,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1094.244023,5,PnR,26,,,SD -,,,,CW -,Gap -,,Low -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1121.983949,5,PnR,27,,,SD +,,,,Gap +,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1187.127379,5,PnR,28,,,"Screener, Adv +",,,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1215.676176,5,PnR,29,CW -,,SD +,,,,,Gap -,,Low -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1230.688368,5,PnR,30,"Screener, Adv -",,,,,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1436.722292,5,PnR,31,,"Screener, Adv +",,,,,,,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1524.615419,5,PnR,32,"BH, Adv +","Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1573.666952,5,PnR,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1598.791912,5,PnR,34,"BH, Adv +","Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1621.129152,5,PnR,35,,CW +,,,,,,,,SD -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1632.92821,5,PnR,36,"BH, Adv +",,,,,,,,,,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1845.294152,5,PnR,37,,,"Screener, Adv +",,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1882.156108,5,PnR,38,,,"Screener, Adv +",,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1950.02957,5,PnR,39,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2021.439835,5,PnR,40,,,SD +,,,,,,,CW -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2049.047706,5,PnR,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2053.605626,5,PnR,42,Gap +,,SD +,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2090.897647,5,PnR,43,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2117.574918,5,PnR,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2165.400223,5,PnR,45,"BH, Adv +",,"Screener, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2183.381078,5,PnR,46,,,SD +,,,,CW +,Gap +,,,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2197.346345,5,PnR,47,,,,,,,,Gap +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2203.478189,5,PnR,48,,,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2224.678391,5,PnR,49,,,,,,,,"BH, Adv -",,,"Screener, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2237.780136,5,PnR,50,"BH, Adv -",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2424.513595,5,PnR,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2437.086097,5,PnR,52,"BH, Adv -",,,,,,,,,,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2444.394406,5,PnR,53,"BH, Adv +","Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2518.604056,5,PnR,54,,"Screener, Adv +",,,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2523.931285,5,PnR,55,,"Screener, Adv +",,,,,,"BH, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2568.465933,5,PnR,56,"BH, Adv +","Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2592.494992,5,PnR,57,,,,,,,,,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2601.515947,5,PnR,58,SD +,CW -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,3800.402121,5,PnR,59,Gap +,,SD +,,,,,Gap +,,CW +,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,3812.488481,5,PnR,60,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,3868.556459,5,PnR,61,,,,,,,,,,SD +,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,3944.136438,5,PnR,62,,,,,,,,,,Gap -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,3988.872179,5,PnR,63,,,"Screener, Adv +",,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4228.760242,5,PnR,64,"BH, Adv -",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4233.605421,5,PnR,65,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4288.659027,5,PnR,66,"BH, Adv +",,,,,,,,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4350.009726,5,PnR,67,"BH, Adv +",,"Screener, Adv +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4371.252286,5,PnR,68,,,SD -,,,,,Gap +,CW +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4575.940876,5,PnR,69,,"Screener, Adv -",,,,,,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4616.479542,5,PnR,70,,CW +,,,,,Gap +,,Low +,,SD +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4660.493553,5,PnR,71,,"Screener, Adv -",,,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4700.420187,5,PnR,72,,CW +,,,,,SD +,,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4719.841077,5,PnR,73,,"Screener, Adv -",,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4754.775064,5,PnR,74,,"Screener, Adv +",,,,,,"BH, Adv -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,4933.571041,5,PnR,75,,CW +,,,,,,SD +,Gap +,Low +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,5030.03157,5,PnR,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
