Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#35 Derrion Reid,#4 Grant Nelson,#45 Max Scharnowski,#8 Chris Youngblood,#95 Houston Mallette,-,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3&#x27;s GIVEN UP,3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_01_14 ALABAMA VS OLE MISS,2924.421561355,9.423720054000114,Defense,41,,,,,,,,,"Front, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",2FG-,0 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Deadball,"UOB, Man, Half Court",,,:01 - :06,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2940.969932969,11.74185231499996,Defense,42,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",ATR-,1 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Steal,Transition,,,:07 - :12,:07 - :09,Logo,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2976.179988633,25.684032862000095,Defense,43,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00","ATR-, Off Reb",1 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Made FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2998.864021495,5.96850963299994,Defense,44,,,,,"Side, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putback,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",ATR+,1 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3107.191498477,30.626668935999987,Defense,45,,,,,,,,,,,"Side, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00","ATR-, Off Reb",1 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Missed FG,"Man, Half Court",,,:25 - :30,:16+,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3150.84129161,9.056648692999715,Defense,46,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,,,Screening Action,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00","3FG-, Off Reb",0 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Deadball,"UOB, Man, Half Court",,,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3156.897940303,5.450565985000139,Defense,47,,,,,"Side, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putback,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",ATR+,1 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3194.313598238,9.827725979000206,Defense,48,,,,,,,,,,,,,,,,,,,,,,,,,Transition 3,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",3FG-,0 PT,,"#2 Aden Holloway, #1 Mark Sears, #8 Chris Youngblood, #15 Jarin Stevenson, #4 Grant Nelson",,Made FG,Transition,,,,N/A,,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4380.815850603,6.508291105999888,Defense,49,,,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,0 PT,,"#4 Grant Nelson, #1 Mark Sears, #0 LaBaron Philon, #15 Jarin Stevenson, #11 Cliff Omoruyi",,Steal,Transition,,,:01 - :06,N/A,,Transition SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4398.841516292,21.498255769000025,Defense,50,,,,,"Front, Late",,,,,,,,,,,,,,,,,,,,Drive and Kick,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",3FG-,2 PT,,"#4 Grant Nelson, #1 Mark Sears, #0 LaBaron Philon, #15 Jarin Stevenson, #11 Cliff Omoruyi",,Deadball,"Man, Half Court",,,:13 - :18,:10 - :12,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4425.118875811,13.123136440999588,Defense,51,,,,"Front, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",2FG-,1 PT,,"#4 Grant Nelson, #1 Mark Sears, #0 LaBaron Philon, #15 Jarin Stevenson, #11 Cliff Omoruyi",,Missed FG,"Man, Half Court",,,:07 - :12,:07 - :09,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4511.486775673,22.328320996000002,Defense,52,"Bump -, Front, Contest",,,"Behind, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contested Drive,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",ATR+,2 PT,,"#8 Chris Youngblood, #1 Mark Sears, #0 LaBaron Philon, #15 Jarin Stevenson, #11 Cliff Omoruyi",,Deadball,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4565.512745443,7.703352171000006,Defense,53,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #11 Cliff Omoruyi",,,Transition,,,,,,Transition SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4600.716795108,19.32747857800041,Defense,54,,,"Bump -, Behind, No Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contested Drive,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",ATR+,1 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Deadball,"UOB, Man, Half Court",,,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4637.34050297,22.740386084999955,Defense,55,,,,,,,,,,,Bump +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,1 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Missed FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,Neutral,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4683.684682927,8.320107272999849,Defense,56,,,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,Screening Action,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",3FG-,0 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Deadball,"UOB, Man, Half Court",,,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4699.335404253,23.471098342000005,Defense,57,,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",2FG-,1 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Made FG,"Man, Half Court",,,:19 - :24,N/A,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4728.975211938,10.165870732000258,Defense,58,,,,,"Bump -, Blowby, Closeout, Behind, No Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blowby ATR,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00","ATR+, Assist",1 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Steal,Transition,,,:07 - :12,:07 - :09,,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4783.519032532,17.38140640199981,Defense,59,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,Screening Action,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00","3FG+, Assist",0 PT,,"#8 Chris Youngblood, #1 Mark Sears, #2 Aden Holloway, #15 Jarin Stevenson, #10 Mo Dioubate",,Made FG,"Man, Half Court",,,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5079.507563817,25.343632467000134,Defense,60,,"Behind, Late, Blowby, Closeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burn/Slash,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00","ATR+, Assist",1 PT,,"#4 Grant Nelson, #1 Mark Sears, #2 Aden Holloway, #8 Chris Youngblood, #10 Mo Dioubate",,Steal,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5119.676025137,32.29591365400029,Defense,61,,,,,,,,,,,"Side, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",2FG+,0 PT,,"#4 Grant Nelson, #1 Mark Sears, #2 Aden Holloway, #8 Chris Youngblood, #10 Mo Dioubate",,Steal,"Man, Half Court",,,:25 - :30,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5163.148908093,27.479944613000043,Defense,62,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00","ATRF, FT-, FT+",1 PT,,"#4 Grant Nelson, #1 Mark Sears, #2 Aden Holloway, #8 Chris Youngblood, #10 Mo Dioubate",,Made FG,"Man, Half Court",,,:25 - :30,:16+,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5292.929126621,23.497251105999567,Defense,63,,Bump +,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,PnR Pop 3,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",3FG-,0 PT,,"#4 Grant Nelson, #1 Mark Sears, #2 Aden Holloway, #0 LaBaron Philon, #11 Clifford Omoruyi",,Missed FG,"Man, Half Court",,,:19 - :24,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5325.691962361,12.330763389999447,Defense,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",,,,"#4 Grant Nelson, #1 Mark Sears, #2 Aden Holloway, #0 LaBaron Philon, #11 Clifford Omoruyi",,,Garbage,,,,,,,Neutral,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5361.670026781,18.114015788999495,Defense,65,,,,,,,,,"Bump +, Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",2FG-,1 PT,,"#4 Grant Nelson, #8 Chris Youngblood, #2 Aden Holloway, #0 LaBaron Philon, #11 Clifford Omoruyi",,Deadball,"SLOB, Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5748.823284223,21.222094192999975,Defense,66,,Bump +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",Turnover,1 PT,,"#8 Chris Youngblood, #0 LaBaron Philon, #1 Mark Sears, #4 Grant Nelson, #11 Clifford Omoruyi",,Missed FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5783.532471191,10.6967599540003,Defense,67,,,,,,,,,"Side, Late",,,,,,,,,,,,,,,,Transition 3,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00","3FG+, Assist",0 PT,,"#8 Chris Youngblood, #0 LaBaron Philon, #1 Mark Sears, #4 Grant Nelson, #11 Clifford Omoruyi",,Missed FG,Transition,,,:01 - :06,N/A,,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5817.31815798,15.221966387000066,Defense,68,,,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,Isolation 3,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",3FG-,0 PT,,"#8 Chris Youngblood, #0 LaBaron Philon, #1 Mark Sears, #4 Grant Nelson, #11 Clifford Omoruyi",,Missed FG,"Man, Half Court",,,:07 - :12,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6085.572271253,16.871191254000223,Defense,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",Turnover,0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Steal,"Man, Half Court",,,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6104.707544337,23.259009692999825,Defense,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PnR Roller,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00","ATR+, Assist",1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Missed FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6140.987826505,12.726908010999978,Defense,71,,,,,,,,,"Foul By, Bump -, Blowby, Closeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00","ATRF, FT+, FT+",1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Missed FG,Transition,,,:07 - :12,:07 - :09,,Transition SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6227.5164382,11.823306526999659,Defense,72,,,,,,,,,,,,,,,,,,,,,,,,,Transition 3,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00","3FG+, Assist",0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,Transition,,,:01 - :06,,,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6405.67266312,30.021988640000018,Defense,73,,Bump +,,,,,,,Bump +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",Turnover,2 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,,:25 - :30,:13 - :15,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6439.875960985,12.39610493500004,Defense,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",,,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,,Garbage,,,,,,,Neutral,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6473.3535184,21.176158375999876,Defense,75,,,,,"Front, Contest",,,,,,,,,,,,,,,,,,,,Extra,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",3FG-,0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,"Man, Half Court",,,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6807.274111498,30.62933029800024,Defense,76,,"Front, Contest",,,,,,,,,,,,,,,,,,,,,,,Drive and Kick,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00","3FG-, Off Reb",0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Missed FG,"Man, Half Court",,,:25 - :30,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6834.903441796,7.367677743999593,Defense,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,Neutral,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6864.607586828,8.645428842999536,Defense,78,,,,,,,,,"Bump +, Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,Contested Drive,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00","ATR-, Off Reb",1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Deadball,"UOB, Man, Half Court",,,:01 - :06,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6870.253015671,8.044549352000104,Defense,79,,,"Foul By, Front, Contest",,,,,,"Side, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,Putback,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00","ATR+, ATRF, FT+",1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Off Rebound,"OREB Putback, Half Court",,,,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6933.815143505,30.300216865999573,Defense,80,,,"Bump +, Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",2FG-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Missed FG,"Man, Half Court",,,:25 - :30,:16+,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7007.334790082,28.18804884400015,Defense,81,,,,,,,,,"Front, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",2FG-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,"Man, Half Court",,,:19 - :24,:16+,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7057.471477957,19.67540580700006,Defense,82,,,,,,"Bump +, Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",2FG-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Steal,"Man, Half Court",,,:13 - :18,:13 - :15,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7081.731214158,32.471975421000025,Defense,83,,,,,,,,,"Side, Late, Bump -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00","ATR-, Off Reb",0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,"Man, Half Court",,,:25 - :30,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7111.203189579,7.73402274900036,Defense,84,,,,,"Behind, Contest",,,,"Behind, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,Putback,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",ATR+,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Off Rebound,"OREB Putback, Half Court",,,:01 - :06,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7221.757377453,23.13365165199957,Defense,85,,,,,"Behind, Contest","Front, Contest",,,,,,,,,,,,,,,,,,,PnR Driver,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",ATR-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7502.075350185,21.53154298499976,Defense,86,,,,,,,,,"Front, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,PnR Roller,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00","ATR+, Assist",2 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,"Man, Half Court",,,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7537.448144427,31.46302065599957,Defense,87,,,,,,,,,"Front, Contest",,,,,,,,,,,,,,,,PnR Driver,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",3FG+,0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,"Man, Half Court",,,:25 - :30,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7631.978179426,28.391934522000156,Defense,88,,,,,"Side, Contest",Bump +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contested Drive,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",ATR-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,,:25 - :30,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7790.608575619,34.71764446200086,Defense,89,,,,,,"Blowby, Triple Threat",,,"Behind, Late",,"Front, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",2FG-,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,"Man, Half Court",,,:25 - :30,:16+,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7976.472363088,9.929912071999752,Defense,90,,,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,0 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,Press,,,:01 - :06,N/A,,Transition SHOT,"Foul, Neutral",,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8008.091697791,13.859624194999924,Defense,91,,,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00","FT+, FT+",1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,Press,,,:07 - :12,N/A,,Transition SHOT,Foul,,,,,,,,,,,,,,,,
